COMP_CODE,COMP_CONM,COMP_NAME,COMP_RAT,COMP_CLAS,COMP_CLAS1,COMP_CLAS2,OLD_PRIC,NEW_PRIC,COMP_PRIC,CURR_JUN06,COMP_DESC,COMP_PRNT,JUN06
MDMC0609,MDS,MCB,6A,"DP  ,AC ,9KA LOADKONTAKT TYPE",,,546.00,0.00,650.00,408.00,6A DP  AC 9KA LOADKONTAKT,DP MCB,0.00
MDMC0610,MDS,MCB,6A,"TP  ,AC ,9KA LOADKONTAKT TYPE",,,832.00,0.00,1027.00,660.00,6A TP  AC 9KA LOADKONTAKT,TP MCB,0.00
MDMC0611,MDS,MCB,6A,"TPN ,AC ,9KA LOADKONTAKT TYPE",,,1082.00,0.00,1301.00,874.00,6A TPN AC 9KA LOADKONTAKT,TPN MCB,0.00
MDMC0612,MDS,MCB,6A,"4P  ,AC ,9KA LOADKONTAKT TYPE",,,1251.00,0.00,1446.00,874.00,6A 4P  AC 9KA LOADKONTAKT,4P MCB,0.00
MDMC0613,MDS,MCB,6A,"SP  ,DC ,9KA LOADKONTAKT TYPE",,,288.00,0.00,197.00,256.00,6A SP  DC 2.5KA LOADKONTAKT,SP DC MCB,0.00
MDMC0614,MDS,MCB,6A,"DP  ,DC ,9KA LOADKONTAKT TYPE",,,556.00,0.00,650.00,546.00,6A DP  DC 2.5KA LOADKONTAKT,DP DC MCB,0.00
MDMC0801,MDS,MCB,7.5A,"SP  - 3KA ,LOADSTER TYPE",,,155.00,0.00,155.00,194.00,7.5A SP - 3KA LOADSTER,SP MCB,0.00
MDMC1001,MDS,MCB,10A,"SP  - 3KA ,LOADSTER TYPE",,,173.00,0.00,197.00,194.00,10A SP  - 3KA LOADSTER,SP MCB,0.00
MDMC1002,MDS,MCB,10A,"SPN - 3KA ,LOADSTER TYPE",,,520.00,0.00,852.00,495.00,10A SPN - 3KA LOADSTER,SPN MCB,0.00
MDMC1003,MDS,MCB,10A,"DP  - 3KA ,LOADSTER TYPE",,,546.00,0.00,650.00,495.00,10A DP  - 3KA LOADSTER,DP MCB,0.00
MDMC1004,MDS,MCB,10A,"TP  - 3KA ,LOADSTER TYPE",,,832.00,0.00,1027.00,800.00,10A TP  - 3KA LOADSTER,TP MCB,0.00
MDMC1005,MDS,MCB,10A,"TPN - 3KA ,LOADSTER TYPE",,,1082.00,0.00,1301.00,1058.00,10A TPN - 3KA LOADSTER,TPN MCB,0.00
MDMC1006,MDS,MCB,10A,"4P  - 3KA ,LOADSTER TYPE",,,1251.00,0.00,1251.00,1058.00,10A 4P  - 3KA LOADSTER,4P MCB,0.00
MDMC1007,MDS,MCB,10A,"SP  ,AC ,9KA LOADKONTAKT TYPE",,,173.00,0.00,197.00,146.00,10A SP  AC 9KA LOADKONTAKT,SP MCB,0.00
MDMC1008,MDS,MCB,10A,"SPN ,AC ,9KA LOADKONTAKT TYPE",,,520.00,0.00,852.00,385.00,10A SPN AC 9KA LOADKONTAKT,SPN MCB,0.00
MDMC1009,MDS,MCB,10A,"DP  ,AC ,9KA LOADKONTAKT TYPE",,,546.00,0.00,650.00,408.00,10A DP  AC 9KA LOADKONTAKT,DP MCB,0.00
MDMC1010,MDS,MCB,10A,"TP  ,AC ,9KA LOADKONTAKT TYPE",,,832.00,0.00,1027.00,660.00,10A TP  AC 9KA LOADKONTAKT,TP MCB,0.00
MDMC1011,MDS,MCB,10A,"TPN ,AC ,9KA LOADKONTAKT TYPE",,,1082.00,0.00,1301.00,874.00,10A TPN AC 9KA LOADKONTAKT,TPN MCB,0.00
MDMC1012,MDS,MCB,10A,"4P  ,AC ,9KA LOADKONTAKT TYPE",,,1251.00,0.00,1446.00,874.00,10A 4P  AC 9KA LOADKONTAKT,4P MCB,0.00
MDMC1013,MDS,MCB,10A,"SP  ,DC ,9KA LOADKONTAKT TYPE",,,288.00,0.00,197.00,256.00,10A SP  DC 2.5KA LOADKONTAKT,SP DC MCB,0.00
MDMC1014,MDS,MCB,10A,"DP  ,DC ,9KA LOADKONTAKT TYPE",,,556.00,0.00,650.00,546.00,10A DP  DC 2.5KA LOADKONTAKT,DP DC MCB,0.00
MDMC1301,MDS,MCB,12.5A,"SP  - 3KA ,LOADSTER TYPE",,,155.00,0.00,155.00,194.00,12.5A SP  - 3KA LOADSTER,SP MCB,0.00
MDMC1501,MDS,MCB,15A,"SP  - 3KA ,LOADSTER TYPE",,,173.00,0.00,173.00,194.00,15A SP  - 3KA LOADSTER,SP MCB,0.00
MDMC1502,MDS,MCB,15A,"SPN - 3KA ,LOADSTER TYPE",,,520.00,0.00,520.00,495.00,15A SPN - 3KA LOADSTER,SPN MCB,0.00
MDMC1503,MDS,MCB,15A,"DP  - 3KA ,LOADSTER TYPE",,,546.00,0.00,546.00,495.00,15A DP  - 3KA LOADSTER,DP MCB,0.00
MDMC1504,MDS,MCB,15A,"TP  - 3KA ,LOADSTER TYPE",,,832.00,0.00,832.00,800.00,15A TP  - 3KA LOADSTER,TP MCB,0.00
MDMC1505,MDS,MCB,15A,"TPN - 3KA ,LOADSTER TYPE",,,1082.00,0.00,1082.00,1058.00,15A TPN - 3KA LOADSTER,TPN MCB,0.00
MDMC1506,MDS,MCB,15A,"4P  - 3KA ,LOADSTER TYPE",,,1251.00,0.00,1251.00,1058.00,15A 4P  - 3KA LOADSTER,4P MCB,0.00
MDMC1607,MDS,MCB,16A,"SP  ,AC ,9KA LOADKONTAKT TYPE",,,173.00,0.00,197.00,146.00,16A SP  AC 9KA LOADKONTAKT,SP MCB,0.00
MDMC1608,MDS,MCB,16A,"SPN ,AC ,9KA LOADKONTAKT TYPE",,,520.00,0.00,852.00,385.00,16A SPN AC 9KA LOADKONTAKT,SPN MCB,0.00
MDMC1609,MDS,MCB,16A,"DP  ,AC ,9KA LOADKONTAKT TYPE",,,546.00,0.00,650.00,408.00,16A DP  AC 9KA LOADKONTAKT,DP MCB,0.00
MDMC1610,MDS,MCB,16A,"TP  ,AC ,9KA LOADKONTAKT TYPE",,,832.00,0.00,1027.00,660.00,16A TP  AC 9KA LOADKONTAKT,TP MCB,0.00
MDMC1611,MDS,MCB,16A,"TPN ,AC ,9KA LOADKONTAKT TYPE",,,1082.00,0.00,1301.00,874.00,16A TPN AC 9KA LOADKONTAKT,TPN MCB,0.00
MDMC1612,MDS,MCB,16A,"4P  ,AC ,9KA LOADKONTAKT TYPE",,,1251.00,0.00,1446.00,874.00,16A 4P  AC 9KA LOADKONTAKT,4P MCB,0.00
MDMC1613,MDS,MCB,16A,"SP  ,DC ,9KA LOADKONTAKT TYPE",,,288.00,0.00,197.00,256.00,16A SP  DC 2.5KA LOADKONTAKT,SP DC MCB,0.00
MDMC1614,MDS,MCB,16A,"DP  ,DC ,9KA LOADKONTAKT TYPE",,,556.00,0.00,650.00,546.00,16A DP  DC 2.5KA LOADKONTAKT,DP DC MCB,0.00
MDMC1P07,MDS,MCB,1.6A,"SP  ,AC ,9KA LOADKONTAKT TYPE",,,263.00,0.00,277.00,206.00,1.6A SP  AC 9KA LOADKONTAKT,SP MCB,0.00
MDMC1P08,MDS,MCB,1.6A,"SPN ,AC ,9KA LOADKONTAKT TYPE",,,578.00,0.00,630.00,514.00,1.6A SPN AC 9KA LOADKONTAKT,SPN MCB,0.00
MDMC1P09,MDS,MCB,1.6A,"DP  ,AC ,9KA LOADKONTAKT TYPE",,,686.00,0.00,725.00,560.00,1.6A DP  AC 9KA LOADKONTAKT,DP MCB,0.00
MDMC1P10,MDS,MCB,1.6A,"TP  ,AC ,9KA LOADKONTAKT TYPE",,,929.00,0.00,981.00,854.00,1.6A TP  AC 9KA LOADKONTAKT,TP MCB,0.00
MDMC1P11,MDS,MCB,1.6A,"TPN ,AC ,9KA LOADKONTAKT TYPE",,,1251.00,0.00,1321.00,1082.00,1.6A TPN AC 9KA LOADKONTAKT,TPN MCB,0.00
MDMC1P12,MDS,MCB,1.6A,"4P  ,AC ,9KA LOADKONTAKT TYPE",,,1378.00,0.00,1480.00,1082.00,1.6A 4P  AC 9KA LOADKONTAKT,4P MCB,0.00
MDMC1P13,MDS,MCB,1.6A,"SP  ,DC ,9KA LOADKONTAKT TYPE",,,314.00,0.00,314.00,298.00,1.6A SP  DC 2.5KA LOADKONTAKT,SP DC MCB,0.00
MDMC1P14,MDS,MCB,1.6A,"DP  ,DC ,9KA LOADKONTAKT TYPE",,,721.00,0.00,721.00,618.00,1.6A DP  DC 2.5KA LOADKONTAKT,DP DC MCB,0.00
MDMC2001,MDS,MCB,20A,"SP  - 3KA ,LOADATER TYPE",,,173.00,0.00,197.00,194.00,20A SP  3KA LOADSTER,SP MCB,0.00
MDMC2002,MDS,MCB,20A,"SPN - 3KA ,LOADATER TYPE",,,520.00,0.00,852.00,495.00,20A SPN 3KA LOADSTER,SPN MCB,0.00
MDMC2003,MDS,MCB,20A,"DP  - 3KA ,LOADSTER TYPE",,,546.00,0.00,650.00,495.00,20A DP  3KA LOADSTER,DP MCB,0.00
MDMC2004,MDS,MCB,20A,"TP  - 3KA ,LOADSTER TYPE",,,832.00,0.00,1027.00,800.00,20A TP  3KA LOADSTER,TP MCB,0.00
MDMC2005,MDS,MCB,20A,"TPN - 3KA ,LOADATER TYPE",,,1082.00,0.00,1301.00,1058.00,20A TPN 3KA LOADSTER,TPN MCB,0.00
MDMC2006,MDS,MCB,20A,"4P  - 3KA ,LOADATER TYPE",,,1251.00,0.00,1446.00,1058.00,20A 4P  3KA LOADSTER,4P MCB,0.00
MDMC2007,MDS,MCB,20A,"SP  ,AC ,9KA LOADKONTAKT TYPE",,,173.00,0.00,197.00,146.00,20A SP  AC 9KA LOADKONTAKT,SP MCB,0.00
MDMC2008,MDS,MCB,20A,"SPN ,AC ,9KA LOADKONTAKT TYPE",,,520.00,0.00,852.00,385.00,20A SPN AC 9KA LOADKONTAKT,SPN MCB,0.00
MDMC2009,MDS,MCB,20A,"DP  ,AC ,9KA LOADKONTAKT TYPE",,,546.00,0.00,650.00,408.00,20A DP  AC 9KA LOADKONTAKT,DP MCB,0.00
MDMC2010,MDS,MCB,20A,"TP  ,AC ,9KA LOADKONTAKT TYPE",,,832.00,0.00,1027.00,660.00,20A TP  AC 9KA LOADKONTAKT,TP MCB,0.00
MDMC2011,MDS,MCB,20A,"TPN ,AC ,9KA LOADKONTAKT TYPE",,,1082.00,0.00,1301.00,874.00,20A TPN AC 9KA LOADKONTAKT,TPN MCB,0.00
MDMC2012,MDS,MCB,20A,"4P  ,AC ,9KA LOADKONTAKT TYPE",,,1251.00,0.00,1446.00,874.00,20A 4P  AC 9KA LOADKONTAKT,4P MCB,0.00
MDMC2013,MDS,MCB,20A,"SP  ,DC ,9KA LOADKONTAKT TYPE",,,288.00,0.00,197.00,256.00,20A SP  DC 2.5KA LOADKONTAKT,SP DC MCB,0.00
MDMC2014,MDS,MCB,20A,"DP  ,DC ,9KA LOADKONTAKT TYPE",,,556.00,0.00,650.00,546.00,20A DP  DC 2.5KA LOADKONTAKT,DP DC MCB,0.00
MDMC2501,MDS,MCB,25A,"SP  - 3KA ,LOADATER TYPE",,,173.00,0.00,197.00,194.00,25A SP  3KA LOADSTER,SP MCB,0.00
MDMC2502,MDS,MCB,25A,"SPN - 3KA ,LOADATER TYPE",,,520.00,0.00,852.00,495.00,25A SPN 3KA LOADSTER,SPN MCB,0.00
MDMC2503,MDS,MCB,25A,"DP  - 3KA ,LOADSTER TYPE",,,546.00,0.00,650.00,495.00,25A DP  3KA LOADSTER,DP MCB,0.00
MDMC2504,MDS,MCB,25A,"TP  - 3KA ,LOADSTER TYPE",,,832.00,0.00,1027.00,800.00,25A TP  3KA LOADSTER,TP MCB,0.00
MDMC2505,MDS,MCB,25A,"TPN - 3KA ,LOADATER TYPE",,,1082.00,0.00,1301.00,1058.00,25A TPN 3KA LOADSTER,TPN MCB,0.00
MDMC2506,MDS,MCB,25A,"4P  - 3KA ,LOADATER TYPE",,,1251.00,0.00,1446.00,1058.00,25A 4P  3KA LOADSTER,4P MCB,0.00
MDMC2507,MDS,MCB,25A,"SP  ,AC ,9KA LOADKONTAKT TYPE",,,173.00,0.00,197.00,146.00,25A SP  AC 9KA LOADKONTAKT,SP MCB,0.00
MDMC2508,MDS,MCB,25A,"SPN ,AC ,9KA LOADKONTAKT TYPE",,,520.00,0.00,852.00,385.00,25A SPN AC 9KA LOADKONTAKT,SPN MCB,0.00
MDMC2509,MDS,MCB,25A,"DP  ,AC ,9KA LOADKONTAKT TYPE",,,546.00,0.00,650.00,408.00,25A DP  AC 9KA LOADKONTAKT,DP MCB,0.00
MDMC2510,MDS,MCB,25A,"TP  ,AC ,9KA LOADKONTAKT TYPE",,,832.00,0.00,1027.00,660.00,25A TP  AC 9KA LOADKONTAKT,TP MCB,0.00
MDMC2511,MDS,MCB,25A,"TPN ,AC ,9KA LOADKONTAKT TYPE",,,1082.00,0.00,1301.00,874.00,25A TPN AC 9KA LOADKONTAKT,TPN MCB,0.00
MDMC2512,MDS,MCB,25A,"4P  ,AC ,9KA LOADKONTAKT TYPE",,,1251.00,0.00,1446.00,874.00,25A 4P  AC 9KA LOADKONTAKT,4P MCB,0.00
MDMC2513,MDS,MCB,25A,"SP  ,DC ,9KA LOADKONTAKT TYPE",,,288.00,0.00,197.00,256.00,25A SP  DC 9KA LOADKONTAKT,SP DC MCB,0.00
MDMC2514,MDS,MCB,25A,"DP  ,DC ,9KA LOADKONTAKT TYPE",,,556.00,0.00,650.00,546.00,25A DP  DC 9KA LOADKONTAKT,DP DC MCB,0.00
MDMC2P01,MDS,MCB,2.5A,"SP  - 3KA ,LOADATER TYPE",,,155.00,0.00,155.00,322.00,2.5A SP  3KA LOADSTER,SP MCB,0.00
MDMC3001,MDS,MCB,30A,"SP  - 3KA ,LOADATER TYPE",,,173.00,0.00,197.00,194.00,30A SP  3KA LOADSTER,SP MCB,0.00
MDMC3002,MDS,MCB,30A,"SPN - 3KA ,LOADATER TYPE",,,520.00,0.00,852.00,495.00,30A SPN 3KA LOADSTER,SPN MCB,0.00
MDMC3003,MDS,MCB,30A,"DP  - 3KA ,LOADSTER TYPE",,,546.00,0.00,650.00,495.00,30A DP  3KA LOADSTER,DP MCB,0.00
MDMC3004,MDS,MCB,30A,"TP  - 3KA ,LOADSTER TYPE",,,832.00,0.00,1027.00,500.00,30A TP  3KA LOADSTER,TP MCB,0.00
MDMC3005,MDS,MCB,30A,"TPN - 3KA ,LOADATER TYPE",,,1082.00,0.00,1301.00,1058.00,30A TPN 3KA LOADSTER,TPN MCB,0.00
MDMC3006,MDS,MCB,30A,"4P  - 3KA ,LOADATER TYPE",,,1251.00,0.00,1446.00,1058.00,30A 4P  3KA LOADSTER,4P MCB,0.00
MDMC3207,MDS,MCB,32A,"SP  ,AC ,9KA LOADKONTAKT TYPE",,,173.00,0.00,197.00,146.00,32A SP  AC 9KA LOADKONTAKT,SP MCB,0.00
MDMC3208,MDS,MCB,32A,"SPN ,AC ,9KA LOADKONTAKT TYPE",,,520.00,0.00,852.00,385.00,32A SPN AC 9KA LOADKONTAKT,SPN MCB,0.00
MDMC3209,MDS,MCB,32A,"DP  ,AC ,9KA LOADKONTAKT TYPE",,,546.00,0.00,650.00,408.00,32A DP  AC 9KA LOADKONTAKT,DP MCB,0.00
MDMC3210,MDS,MCB,32A,"TP  ,AC ,9KA LOADKONTAKT TYPE",,,832.00,0.00,1027.00,660.00,32A TP  AC 9KA LOADKONTAKT,TP MCB,0.00
MDMC3211,MDS,MCB,32A,"TPN ,AC ,9KA LOADKONTAKT TYPE",,,1082.00,0.00,1301.00,874.00,32A TPN AC 9KA LOADKONTAKT,TPN MCB,0.00
MDMC3212,MDS,MCB,32A,"4P  ,AC ,9KA LOADKONTAKT TYPE",,,1251.00,0.00,1446.00,874.00,32A 4P  AC 9KA LOADKONTAKT,4P MCB,0.00
MDMC3213,MDS,MCB,32A,"SP  ,DC ,9KA LOADKONTAKT TYPE",,,288.00,0.00,197.00,256.00,32A SP  DC 9KA LOADKONTAKT,SP DC MCB,0.00
MDMC3214,MDS,MCB,32A,"DP  ,DC ,9KA LOADKONTAKT TYPE",,,556.00,0.00,650.00,546.00,32A DP  DC 9KA LOADKONTAKT,DP DC MCB,0.00
MDMC3501,MDS,MCB,35A,"SP  - 3KA ,LOADATER TYPE",,,362.00,0.00,362.00,335.00,35A SP  3KA LOADSTER,SP MCB,0.00
MDMC3502,MDS,MCB,35A,"SPN - 3KA ,LOADATER TYPE",,,714.00,0.00,714.00,758.00,35A SPN 3KA LOADSTER,SPN MCB,0.00
MDMC3503,MDS,MCB,35A,"DP  - 3KA ,LOADSTER TYPE",,,781.00,0.00,781.00,758.00,35A DP  3KA LOADSTER,DP MCB,0.00
MDMC3504,MDS,MCB,35A,"TP  - 3KA ,LOADSTER TYPE",,,1185.00,0.00,1185.00,1032.00,35A TP  3KA LOADSTER,TP MCB,0.00
MDMC3505,MDS,MCB,35A,"TPN - 3KA ,LOADATER TYPE",,,1483.00,0.00,1483.00,1434.00,35A TPN 3KA LOADSTER,TPN MCB,0.00
MDMC3506,MDS,MCB,35A,"4P  - 3KA ,LOADATER TYPE",,,1597.00,0.00,1690.00,1434.00,35A 4P  3KA LOADSTER,4P MCB,0.00
MDMC4001,MDS,MCB,40A,"SP  - 3KA ,LOADATER TYPE",,,362.00,0.00,362.00,335.00,40A SP  3KA LOADSTER,SP MCB,0.00
MDMC4002,MDS,MCB,40A,"SPN - 3KA ,LOADATER TYPE",,,714.00,0.00,714.00,758.00,40A SPN 3KA LOADSTER,SPN MCB,0.00
MDMC4003,MDS,MCB,40A,"DP  - 3KA ,LOADSTER TYPE",,,781.00,0.00,781.00,758.00,40A DP  3KA LOADSTER,DP MCB,0.00
MDMC4004,MDS,MCB,40A,"TP  - 3KA ,LOADSTER TYPE",,,1185.00,0.00,1185.00,1032.00,40A TP  3KA LOADSTER,TP MCB,0.00
MDMC4005,MDS,MCB,40A,"TPN - 3KA ,LOADATER TYPE",,,1483.00,0.00,1483.00,1434.00,40A TPN 3KA LOADSTER,TPN MCB,0.00
MDMC4006,MDS,MCB,40A,"4P  - 3KA ,LOADATER TYPE",,,1597.00,0.00,1690.00,1434.00,40A 4P  3KA LOADSTER,4P MCB,0.00
MDMC4007,MDS,MCB,40A,"SP  ,AC ,9KA LOADKONTAKT TYPE",,,362.00,0.00,383.00,284.00,40A SP  AC 9KA LOADKONTAKT,SP MCB,0.00
MDMC4008,MDS,MCB,40A,"SPN ,AC ,9KA LOADKONTAKT TYPE",,,714.00,0.00,754.00,595.00,40A SPN AC 9KA LOADKONTAKT,SPN MCB,0.00
MDMC4009,MDS,MCB,40A,"DP  ,AC ,9KA LOADKONTAKT TYPE",,,781.00,0.00,825.00,654.00,40A DP  AC 9KA LOADKONTAKT,DP MCB,0.00
MDMC4010,MDS,MCB,40A,"TP  ,AC ,9KA LOADKONTAKT TYPE",,,1185.00,0.00,1251.00,996.00,40A TP  AC 9KA LOADKONTAKT,TP MCB,0.00
MDMC4011,MDS,MCB,40A,"TPN ,AC ,9KA LOADKONTAKT TYPE",,,1483.00,0.00,1600.00,1282.00,40A TPN AC 9KA LOADKONTAKT,TPN MCB,0.00
MDMC4012,MDS,MCB,40A,"4P  ,AC ,9KA LOADKONTAKT TYPE",,,1597.00,0.00,1690.00,1282.00,40A 4P  AC 9KA LOADKONTAKT,4P MCB,0.00
MDMC4013,MDS,MCB,40A,"SP  ,DC ,9KA LOADKONTAKT TYPE",,,397.00,0.00,397.00,334.00,40A SP  DC 2.5KA LOADKONTAKT,SP DC MCB,0.00
MDMC4014,MDS,MCB,40A,"DP  ,DC ,9KA LOADKONTAKT TYPE",,,814.00,0.00,814.00,680.00,40A DP  DC 2.5KA LOADKONTAKT,DP DC MCB,0.00
MDMC5001,MDS,MCB,50A,"SP  - 3KA ,LOADATER TYPE",,,431.00,0.00,480.00,352.00,50A SP  3KA LOADSTER,SP MCB,0.00
MDMC5002,MDS,MCB,50A,"SPN - 3KA ,LOADATER TYPE",,,824.00,0.00,986.00,790.00,50A SPN 3KA LOADSTER,SPN MCB,0.00
MDMC5003,MDS,MCB,50A,"DP  - 3KA ,LOADSTER TYPE",,,896.00,0.00,1096.00,790.00,50A DP  3KA LOADSTER,DP MCB,0.00
MDMC5004,MDS,MCB,50A,"TP  - 3KA ,LOADSTER TYPE",,,1314.00,0.00,1587.00,1074.00,50A TP  3KA LOADSTER,TP MCB,0.00
MDMC5005,MDS,MCB,50A,"TPN - 3KA ,LOADATER TYPE",,,1632.00,0.00,1876.00,1478.00,50A TPN 3KA LOADSTER,TPN MCB,0.00
MDMC5006,MDS,MCB,50A,"4P  - 3KA ,LOADATER TYPE",,,1747.00,0.00,2086.00,1478.00,50A 4P  3KA LOADSTER,4P MCB,0.00
MDMC5007,MDS,MCB,50A,"SP  ,AC ,9KA LOADKONTAKT TYPE",,,431.00,0.00,480.00,284.00,50A SP  AC 9KA LOADKONTAKT,SP MCB,0.00
MDMC5008,MDS,MCB,50A,"SPN ,AC ,9KA LOADKONTAKT TYPE",,,824.00,0.00,986.00,595.00,50A SPN AC 9KA LOADKONTAKT,SPN MCB,0.00
MDMC5009,MDS,MCB,50A,"DP  ,AC ,9KA LOADKONTAKT TYPE",,,896.00,0.00,1096.00,654.00,50A DP  AC 9KA LOADKONTAKT,DP MCB,0.00
MDMC5010,MDS,MCB,50A,"TP  ,AC ,9KA LOADKONTAKT TYPE",,,1314.00,0.00,1587.00,996.00,50A TP  AC 9KA LOADKONTAKT,TP MCB,0.00
MDMC5011,MDS,MCB,50A,"TPN ,AC ,9KA LOADKONTAKT TYPE",,,1632.00,0.00,1876.00,1282.00,50A TPN AC 9KA LOADKONTAKT,TPN MCB,0.00
MDMC5012,MDS,MCB,50A,"4P  ,AC ,9KA LOADKONTAKT TYPE",,,1747.00,0.00,2086.00,1282.00,50A 4P  AC 9KA LOADKONTAKT,4P MCB,0.00
MDMC5013,MDS,MCB,50A,"SP  ,DC ,9KA LOADKONTAKT TYPE",,,479.00,0.00,480.00,334.00,50A SP  DC 2.5KA LOADKONTAKT,SP DC MCB,0.00
MDMC5014,MDS,MCB,50A,"DP  ,DC ,9KA LOADKONTAKT TYPE",,,891.00,0.00,1096.00,680.00,50A DP  DC 2.5KA LOADKONTAKT,DP DC MCB,0.00
MDMC6001,MDS,MCB,60A,"SP  - 3KA ,LOADATER TYPE",,,431.00,0.00,480.00,352.00,60A SP  3KA LOADSTER,SP MCB,0.00
MDMC6002,MDS,MCB,60A,"SPN - 3KA ,LOADATER TYPE",,,824.00,0.00,986.00,790.00,60A SPN 3KA LOADSTER,SPN MCB,0.00
MDMC6003,MDS,MCB,60A,"DP  - 3KA ,LOADSTER TYPE",,,896.00,0.00,1096.00,790.00,60A DP  3KA LOADSTER,DP MCB,0.00
MDMC6004,MDS,MCB,60A,"TP  - 3KA ,LOADSTER TYPE",,,1314.00,0.00,1587.00,1074.00,60A TP  3KA LOADSTER,TP MCB,0.00
MDMC6005,MDS,MCB,60A,"TPN - 3KA ,LOADATER TYPE",,,1632.00,0.00,1876.00,1478.00,60A TPN 3KA LOADSTER,TPN MCB,0.00
MDMC6006,MDS,MCB,60A,"4P  - 3KA ,LOADATER TYPE",,,1747.00,0.00,2086.00,1478.00,60A 4P  3KA LOADSTER,4P MCB,0.00
MDMC6307,MDS,MCB,63A,"SP  ,AC ,9KA LOADKONTAKT TYPE",,,431.00,0.00,480.00,284.00,63A SP  AC 9KA LOADKONTAKT,SP MCB,0.00
MDMC6308,MDS,MCB,63A,"SPN ,AC ,9KA LOADKONTAKT TYPE",,,824.00,0.00,986.00,595.00,63A SPN AC 9KA LOADKONTAKT,SPN MCB,0.00
MDMC6309,MDS,MCB,63A,"DP  ,AC ,9KA LOADKONTAKT TYPE",,,896.00,0.00,1096.00,654.00,63A DP  AC 9KA LOADKONTAKT,DP MCB,0.00
MDMC6310,MDS,MCB,63A,"TP  ,AC ,9KA LOADKONTAKT TYPE",,,1314.00,0.00,1587.00,996.00,63A TP  AC 9KA LOADKONTAKT,TP MCB,0.00
MDMC6311,MDS,MCB,63A,"TPN ,AC ,9KA LOADKONTAKT TYPE",,,1632.00,0.00,1876.00,1282.00,63A TPN AC 9KA LOADKONTAKT,TPN MCB,0.00
MDMC6312,MDS,MCB,63A,"4P  ,AC ,9KA LOADKONTAKT TYPE",,,1747.00,0.00,2086.00,1282.00,63A 4P  AC 9KA LOADKONTAKT,4P MCB,0.00
MDMC6313,MDS,MCB,63A,"SP  ,DC ,9KA LOADKONTAKT TYPE",,,479.00,0.00,480.00,334.00,63A SP  DC 2.5KA LOADKONTAKT,SP DC MCB,0.00
MDMC6314,MDS,MCB,63A,"DP  ,DC ,9KA LOADKONTAKT TYPE",,,891.00,0.00,1096.00,680.00,63A DP  DC 2.5KA LOADKONTAKT,DP DC MCB,0.00
MDMCP501,MDS,MCB,0.5A,"SP  - 3KA ,LOADATER TYPE",,,263.00,0.00,321.00,322.00,0.5A SP  3KA LOADSTER,SP MCB,0.00
MDMCP507,MDS,MCB,0.5A,"SP  ,AC ,9KA LOADKONTAKT TYPE",,,263.00,0.00,321.00,206.00,0.5A SP  AC 9KA LOADKONTAKT,SP MCB,0.00
MDMCP508,MDS,MCB,0.5A,"SPN ,AC ,9KA LOADKONTAKT TYPE",,,578.00,0.00,852.00,514.00,0.5A SPN AC 9KA LOADKONTAKT,SPN MCB,0.00
MDMCP509,MDS,MCB,0.5A,"DP  ,AC ,9KA LOADKONTAKT TYPE",,,686.00,0.00,898.00,560.00,0.5A DP  AC 9KA LOADKONTAKT,DP MCB,0.00
MDMCP510,MDS,MCB,0.5A,"TP  ,AC ,9KA LOADKONTAKT TYPE",,,929.00,0.00,1237.00,854.00,0.5A TP  AC 9KA LOADKONTAKT,TP MCB,0.00
MDMCP511,MDS,MCB,0.5A,"TPN ,AC ,9KA LOADKONTAKT TYPE",,,1251.00,0.00,1597.00,1082.00,0.5A TPN AC 9KA LOADKONTAKT,TPN MCB,0.00
MDMCP512,MDS,MCB,0.5A,"4P  ,AC ,9KA LOADKONTAKT TYPE",,,1378.00,0.00,1702.00,1082.00,0.5A 4P  AC 9KA LOADKONTAKT,4P MCB,0.00
MDMCP513,MDS,MCB,0.5A,"SP  ,DC ,9KA LOADKONTAKT TYPE",,,314.00,0.00,321.00,298.00,0.5A SP  DC 2.5KA LOADKONTAKT,SP DC MCB,0.00
MDMCP514,MDS,MCB,0.5A,"DP  ,DC ,9KA LOADKONTAKT TYPE",,,721.00,0.00,898.00,618.00,0.5A DP DC 2.5KA LOADKONTAKT,DP DC MCB,0.00
MISP,MINILEC,SPPR,,,,,1325.00,0.00,1325.00,1225.00,,SPPR,0.00
PCCA01,POWERCAP,CAPACITOR,1 KVAR,,,,265.00,0.00,265.00,265.00,1 KVAR,CAPACITOR,0.00
PCCA02,POWERCAP,CAPACITOR,2 KVAR,,,,530.00,0.00,530.00,530.00,2 KVAR,CAPACITOR,0.00
PCCA03,POWERCAP,CAPACITOR,3 KVAR,,,,795.00,0.00,795.00,795.00,3 KVAR,CAPACITOR,0.00
PCCA04,POWERCAP,CAPACITOR,4 KVAR,,,,1060.00,0.00,1060.00,1060.00,4 KVAR,CAPACITOR,0.00
PCCA05,POWERCAP,CAPACITOR,5 KVAR,,,,1325.00,0.00,1325.00,1325.00,5 KVAR,CAPACITOR,0.00
PCCA07,POWERCAP,CAPACITOR,7.5KVAR,,,,1990.00,0.00,1990.00,1990.00,7.5KVAR,CAPACITOR,0.00
PCCA10,POWERCAP,CAPACITOR,10 KVAR,,,,2650.00,0.00,2650.00,2650.00,10 KVAR,CAPACITOR,0.00
PCCA12,POWERCAP,CAPACITOR,12.5KVAR,,,,3315.00,0.00,3315.00,3315.00,12.5KVAR,CAPACITOR,0.00
